TradingDate,TradingPeriod,PublishDateTime,PointOfConnection,Island,IsProxyPriceFlag,DollarsPerMegawattHour
2025-08-03,14,2025-08-03T06:34:34.000+12:00,WWD1103,NI,N,131.24
2025-08-03,14,2025-08-03T06:39:43.000+12:00,WWD1102,NI,N,130.91
2025-08-03,14,2025-08-03T06:39:43.000+12:00,WWD1103,NI,N,131.37
2025-08-03,14,2025-08-03T06:44:37.000+12:00,WWD1102,NI,N,130.99
2025-08-03,14,2025-08-03T06:44:37.000+12:00,WWD1103,NI,N,131.45
2025-08-03,14,2025-08-03T06:49:35.000+12:00,WWD1102,NI,N,136.16
2025-08-03,14,2025-08-03T06:49:35.000+12:00,WWD1103,NI,N,136.64
2025-08-03,14,2025-08-03T06:54:42.000+12:00,WWD1102,NI,N,148.37
2025-08-03,14,2025-08-03T06:54:42.000+12:00,WWD1103,NI,N,148.64
2025-08-03,15,2025-08-03T07:00:33.000+12:00,WWD1102,NI,N,4.93
2025-08-03,15,2025-08-03T07:00:33.000+12:00,WWD1103,NI,N,4.95
2025-08-03,15,2025-08-03T07:04:32.000+12:00,WWD1102,NI,N,51.91
2025-08-03,15,2025-08-03T07:04:32.000+12:00,WWD1103,NI,N,52.09
2025-08-03,15,2025-08-03T07:09:44.000+12:00,WWD1102,NI,N,69.89
2025-08-03,15,2025-08-03T07:09:44.000+12:00,WWD1103,NI,N,70.26
2025-08-03,15,2025-08-03T07:14:42.000+12:00,WWD1102,NI,N,106.95
2025-08-03,15,2025-08-03T07:14:42.000+12:00,WWD1103,NI,N,106.97
2025-08-03,15,2025-08-03T07:19:35.000+12:00,WWD1102,NI,N,119.17
2025-08-03,15,2025-08-03T07:19:35.000+12:00,WWD1103,NI,N,119.59
2025-08-03,16,2025-08-03T07:30:01.000+12:00,WWD1102,NI,N,45.08
2025-08-03,16,2025-08-03T07:30:01.000+12:00,WWD1103,NI,N,45.24
2025-08-03,16,2025-08-03T07:34:40.000+12:00,WWD1102,NI,N,107.06
2025-08-03,16,2025-08-03T07:34:40.000+12:00,WWD1103,NI,N,107.44
2025-08-03,16,2025-08-03T07:39:58.000+12:00,WWD1102,NI,N,129.78
2025-08-03,16,2025-08-03T07:39:58.000+12:00,WWD1103,NI,N,130.47
2025-08-03,16,2025-08-03T07:45:04.000+12:00,WWD1102,NI,N,136.09
2025-08-03,16,2025-08-03T07:45:04.000+12:00,WWD1103,NI,N,136.34
2025-08-03,16,2025-08-03T07:49:46.000+12:00,WWD1102,NI,N,147.84
2025-08-03,16,2025-08-03T07:49:46.000+12:00,WWD1103,NI,N,148.36
2025-08-03,16,2025-08-03T07:54:44.000+12:00,WWD1102,NI,N,173.66
2025-08-03,16,2025-08-03T07:54:44.000+12:00,WWD1103,NI,N,174.27
2025-08-03,17,2025-08-03T07:59:57.000+12:00,WWD1102,NI,N,150.0
2025-08-03,17,2025-08-03T07:59:57.000+12:00,WWD1103,NI,N,150.53
2025-08-03,17,2025-08-03T08:04:38.000+12:00,WWD1102,NI,N,143.97
2025-08-03,17,2025-08-03T08:04:38.000+12:00,WWD1103,NI,N,144.48
2025-08-03,17,2025-08-03T08:09:41.000+12:00,WWD1102,NI,N,150.1
2025-08-03,17,2025-08-03T08:09:41.000+12:00,WWD1103,NI,N,150.89
2025-08-03,17,2025-08-03T08:14:47.000+12:00,WWD1102,NI,N,182.93
2025-08-03,17,2025-08-03T08:14:47.000+12:00,WWD1103,NI,N,182.95
2025-08-03,17,2025-08-03T08:19:41.000+12:00,WWD1102,NI,N,182.58
2025-08-03,17,2025-08-03T08:19:41.000+12:00,WWD1103,NI,N,182.92
2025-08-03,17,2025-08-03T08:24:24.000+12:00,WWD1102,NI,N,182.84
2025-08-03,17,2025-08-03T08:24:24.000+12:00,WWD1103,NI,N,183.5
2025-08-03,18,2025-08-03T08:29:22.000+12:00,WWD1102,NI,N,150.39
2025-08-03,18,2025-08-03T08:29:22.000+12:00,WWD1103,NI,N,150.67
2025-08-03,18,2025-08-03T08:34:23.000+12:00,WWD1102,NI,N,182.6
2025-08-03,18,2025-08-03T08:34:23.000+12:00,WWD1103,NI,N,183.25
2025-08-03,18,2025-08-03T08:39:37.000+12:00,WWD1102,NI,N,150.39
2025-08-03,18,2025-08-03T08:39:37.000+12:00,WWD1103,NI,N,150.67
2025-08-03,18,2025-08-03T08:44:35.000+12:00,WWD1102,NI,N,150.39
2025-08-03,18,2025-08-03T08:44:35.000+12:00,WWD1103,NI,N,150.92
2025-08-03,18,2025-08-03T08:49:40.000+12:00,WWD1102,NI,N,183.03
2025-08-03,18,2025-08-03T08:49:40.000+12:00,WWD1103,NI,N,183.36
2025-08-03,18,2025-08-03T08:54:34.000+12:00,WWD1102,NI,N,183.35
2025-08-03,18,2025-08-03T08:54:34.000+12:00,WWD1103,NI,N,183.68
2025-08-03,19,2025-08-03T09:00:15.000+12:00,WWD1102,NI,N,150.45
2025-08-03,19,2025-08-03T09:00:15.000+12:00,WWD1103,NI,N,150.46
2025-08-03,19,2025-08-03T09:04:35.000+12:00,WWD1102,NI,N,183.25
2025-08-03,19,2025-08-03T09:04:35.000+12:00,WWD1103,NI,N,183.59
2025-08-03,19,2025-08-03T09:09:36.000+12:00,WWD1102,NI,N,183.28
2025-08-03,19,2025-08-03T09:09:36.000+12:00,WWD1103,NI,N,183.61
2025-08-03,19,2025-08-03T09:14:33.000+12:00,WWD1102,NI,N,182.99
2025-08-03,19,2025-08-03T09:14:33.000+12:00,WWD1103,NI,N,183.64
2025-08-03,19,2025-08-03T09:19:33.000+12:00,WWD1102,NI,N,151.13
2025-08-03,19,2025-08-03T09:19:33.000+12:00,WWD1103,NI,N,151.14
2025-08-03,19,2025-08-03T09:24:34.000+12:00,WWD1102,NI,N,150.57
2025-08-03,19,2025-08-03T09:24:34.000+12:00,WWD1103,NI,N,151.11
2025-08-03,20,2025-08-03T09:29:34.000+12:00,WWD1102,NI,N,150.83
2025-08-03,20,2025-08-03T09:29:34.000+12:00,WWD1103,NI,N,151.1
2025-08-03,20,2025-08-03T09:34:34.000+12:00,WWD1102,NI,N,129.94
2025-08-03,20,2025-08-03T09:34:34.000+12:00,WWD1103,NI,N,130.17
2025-08-03,20,2025-08-03T09:39:36.000+12:00,WWD1102,NI,N,130.13
2025-08-03,20,2025-08-03T09:39:36.000+12:00,WWD1103,NI,N,130.37
2025-08-03,20,2025-08-03T09:44:36.000+12:00,WWD1102,NI,N,129.93
2025-08-03,20,2025-08-03T09:44:36.000+12:00,WWD1103,NI,N,130.16
2025-08-03,20,2025-08-03T09:49:34.000+12:00,WWD1102,NI,N,133.49
2025-08-03,20,2025-08-03T09:49:34.000+12:00,WWD1103,NI,N,133.73
2025-08-03,20,2025-08-03T09:54:36.000+12:00,WWD1102,NI,N,129.73
2025-08-03,20,2025-08-03T09:54:36.000+12:00,WWD1103,NI,N,129.96
2025-08-03,21,2025-08-03T09:59:43.000+12:00,WWD1102,NI,N,133.25
2025-08-03,21,2025-08-03T09:59:43.000+12:00,WWD1103,NI,N,133.49
2025-08-03,21,2025-08-03T10:04:30.000+12:00,WWD1102,NI,N,129.55
2025-08-03,21,2025-08-03T10:04:30.000+12:00,WWD1103,NI,N,129.78
2025-08-03,21,2025-08-03T10:09:27.000+12:00,WWD1102,NI,N,129.45
2025-08-03,21,2025-08-03T10:09:27.000+12:00,WWD1103,NI,N,129.46
2025-08-03,21,2025-08-03T10:14:40.000+12:00,WWD1102,NI,N,129.33
2025-08-03,21,2025-08-03T10:14:40.000+12:00,WWD1103,NI,N,129.56
2025-08-03,21,2025-08-03T10:19:48.000+12:00,WWD1102,NI,N,124.82
2025-08-03,21,2025-08-03T10:19:48.000+12:00,WWD1103,NI,N,125.05
2025-08-03,21,2025-08-03T10:24:38.000+12:00,WWD1102,NI,N,123.24
2025-08-03,21,2025-08-03T10:24:38.000+12:00,WWD1103,NI,N,123.47
2025-08-03,22,2025-08-03T10:29:48.000+12:00,WWD1102,NI,N,133.25
2025-08-03,22,2025-08-03T10:29:48.000+12:00,WWD1103,NI,N,133.49
2025-08-03,22,2025-08-03T10:34:35.000+12:00,WWD1102,NI,N,133.4
2025-08-03,22,2025-08-03T10:34:35.000+12:00,WWD1103,NI,N,133.64
2025-08-03,22,2025-08-03T10:39:34.000+12:00,WWD1102,NI,N,133.39
2025-08-03,22,2025-08-03T10:39:34.000+12:00,WWD1103,NI,N,133.64
2025-08-03,22,2025-08-03T10:44:33.000+12:00,WWD1102,NI,N,129.46
2025-08-03,22,2025-08-03T10:44:33.000+12:00,WWD1103,NI,N,129.69
2025-08-03,22,2025-08-03T10:49:41.000+12:00,WWD1102,NI,N,127.66
2025-08-03,22,2025-08-03T10:49:41.000+12:00,WWD1103,NI,N,127.68
2025-08-03,22,2025-08-03T10:54:29.000+12:00,WWD1102,NI,N,123.25
2025-08-03,22,2025-08-03T10:54:29.000+12:00,WWD1103,NI,N,123.48
2025-08-03,23,2025-08-03T10:59:41.000+12:00,WWD1102,NI,N,150.83
2025-08-03,23,2025-08-03T10:59:41.000+12:00,WWD1103,NI,N,151.11
2025-08-03,23,2025-08-03T11:04:34.000+12:00,WWD1102,NI,N,150.83
2025-08-03,23,2025-08-03T11:04:34.000+12:00,WWD1103,NI,N,150.85
2025-08-03,23,2025-08-03T11:09:35.000+12:00,WWD1102,NI,N,150.83
2025-08-03,23,2025-08-03T11:09:35.000+12:00,WWD1103,NI,N,151.11
2025-08-03,23,2025-08-03T11:14:47.000+12:00,WWD1102,NI,N,150.47
2025-08-03,23,2025-08-03T11:14:47.000+12:00,WWD1103,NI,N,150.49
2025-08-03,23,2025-08-03T11:19:35.000+12:00,WWD1102,NI,N,149.61
2025-08-03,23,2025-08-03T11:19:35.000+12:00,WWD1103,NI,N,149.63
2025-08-03,23,2025-08-03T11:24:27.000+12:00,WWD1102,NI,N,147.54
2025-08-03,23,2025-08-03T11:24:27.000+12:00,WWD1103,NI,N,147.8
2025-08-03,24,2025-08-03T11:29:38.000+12:00,WWD1102,NI,N,150.04
2025-08-03,24,2025-08-03T11:29:38.000+12:00,WWD1103,NI,N,150.32
2025-08-03,24,2025-08-03T11:34:33.000+12:00,WWD1102,NI,N,136.43
2025-08-03,24,2025-08-03T11:34:33.000+12:00,WWD1103,NI,N,136.45
2025-08-03,24,2025-08-03T11:39:50.000+12:00,WWD1102,NI,N,147.49
2025-08-03,24,2025-08-03T11:39:50.000+12:00,WWD1103,NI,N,147.76
2025-08-03,24,2025-08-03T11:44:31.000+12:00,WWD1102,NI,N,136.43
2025-08-03,24,2025-08-03T11:44:31.000+12:00,WWD1103,NI,N,136.68
2025-08-03,24,2025-08-03T11:49:33.000+12:00,WWD1102,NI,N,133.76
2025-08-03,24,2025-08-03T11:49:33.000+12:00,WWD1103,NI,N,134.14
2025-08-03,24,2025-08-03T11:54:48.000+12:00,WWD1102,NI,N,129.61
2025-08-03,24,2025-08-03T11:54:48.000+12:00,WWD1103,NI,N,129.84
2025-08-03,25,2025-08-03T11:59:54.000+12:00,WWD1102,NI,N,136.51
2025-08-03,25,2025-08-03T11:59:54.000+12:00,WWD1103,NI,N,136.75
2025-08-03,25,2025-08-03T12:04:38.000+12:00,WWD1102,NI,N,136.63
2025-08-03,25,2025-08-03T12:04:38.000+12:00,WWD1103,NI,N,136.87
2025-08-03,25,2025-08-03T12:09:29.000+12:00,WWD1102,NI,N,129.31
2025-08-03,25,2025-08-03T12:09:29.000+12:00,WWD1103,NI,N,129.54
2025-08-03,25,2025-08-03T12:14:32.000+12:00,WWD1102,NI,N,133.76
2025-08-03,25,2025-08-03T12:14:32.000+12:00,WWD1103,NI,N,133.77
2025-08-03,25,2025-08-03T12:24:36.000+12:00,WWD1102,NI,N,129.15
2025-08-03,25,2025-08-03T12:24:36.000+12:00,WWD1103,NI,N,129.38
2025-08-03,26,2025-08-03T12:30:40.000+12:00,WWD1102,NI,N,144.34
2025-08-03,26,2025-08-03T12:30:40.000+12:00,WWD1103,NI,N,144.75
2025-08-03,26,2025-08-03T12:34:35.000+12:00,WWD1102,NI,N,136.51
2025-08-03,26,2025-08-03T12:34:35.000+12:00,WWD1103,NI,N,136.9
2025-08-03,26,2025-08-03T12:39:40.000+12:00,WWD1102,NI,N,127.83
2025-08-03,26,2025-08-03T12:39:40.000+12:00,WWD1103,NI,N,128.06
2025-08-03,26,2025-08-03T12:44:33.000+12:00,WWD1102,NI,N,128.08
2025-08-03,26,2025-08-03T12:44:33.000+12:00,WWD1103,NI,N,128.44
2025-08-03,26,2025-08-03T12:49:37.000+12:00,WWD1102,NI,N,127.09
2025-08-03,26,2025-08-03T12:49:37.000+12:00,WWD1103,NI,N,127.44
2025-08-03,26,2025-08-03T12:54:39.000+12:00,WWD1102,NI,N,124.25
2025-08-03,26,2025-08-03T12:54:39.000+12:00,WWD1103,NI,N,124.39
2025-08-03,27,2025-08-03T12:59:54.000+12:00,WWD1102,NI,N,127.9
2025-08-03,27,2025-08-03T12:59:54.000+12:00,WWD1103,NI,N,128.26
2025-08-03,27,2025-08-03T13:04:37.000+12:00,WWD1102,NI,N,128.21
2025-08-03,27,2025-08-03T13:04:37.000+12:00,WWD1103,NI,N,128.57
2025-08-03,27,2025-08-03T13:09:37.000+12:00,WWD1102,NI,N,134.25
2025-08-03,27,2025-08-03T13:09:37.000+12:00,WWD1103,NI,N,134.4
2025-08-03,27,2025-08-03T13:14:33.000+12:00,WWD1102,NI,N,137.03
2025-08-03,27,2025-08-03T13:14:33.000+12:00,WWD1103,NI,N,137.17
2025-08-03,27,2025-08-03T13:19:36.000+12:00,WWD1102,NI,N,134.09
2025-08-03,27,2025-08-03T13:19:36.000+12:00,WWD1103,NI,N,134.47
2025-08-03,27,2025-08-03T13:24:30.000+12:00,WWD1102,NI,N,134.15
2025-08-03,27,2025-08-03T13:24:30.000+12:00,WWD1103,NI,N,134.53
2025-08-03,28,2025-08-03T13:29:53.000+12:00,WWD1102,NI,N,144.29
2025-08-03,28,2025-08-03T13:29:53.000+12:00,WWD1103,NI,N,144.7
2025-08-03,28,2025-08-03T13:34:39.000+12:00,WWD1102,NI,N,122.16
2025-08-03,28,2025-08-03T13:34:39.000+12:00,WWD1103,NI,N,122.38
2025-08-03,28,2025-08-03T13:39:34.000+12:00,WWD1102,NI,N,128.68
2025-08-03,28,2025-08-03T13:39:34.000+12:00,WWD1103,NI,N,128.69
2025-08-03,28,2025-08-03T13:44:39.000+12:00,WWD1102,NI,N,137.06
2025-08-03,28,2025-08-03T13:44:39.000+12:00,WWD1103,NI,N,137.07
2025-08-03,28,2025-08-03T13:49:35.000+12:00,WWD1102,NI,N,128.3
2025-08-03,28,2025-08-03T13:49:35.000+12:00,WWD1103,NI,N,128.67
2025-08-03,28,2025-08-03T13:54:37.000+12:00,WWD1102,NI,N,128.34
2025-08-03,28,2025-08-03T13:54:37.000+12:00,WWD1103,NI,N,128.47
2025-08-03,29,2025-08-03T14:00:00.000+12:00,WWD1102,NI,N,122.78
2025-08-03,29,2025-08-03T14:00:00.000+12:00,WWD1103,NI,N,122.79
2025-08-03,29,2025-08-03T14:04:34.000+12:00,WWD1102,NI,N,121.39
2025-08-03,29,2025-08-03T14:04:34.000+12:00,WWD1103,NI,N,121.73
2025-08-03,29,2025-08-03T14:09:46.000+12:00,WWD1102,NI,N,116.58
2025-08-03,29,2025-08-03T14:09:46.000+12:00,WWD1103,NI,N,116.91
2025-08-03,29,2025-08-03T14:14:34.000+12:00,WWD1102,NI,N,116.61
2025-08-03,29,2025-08-03T14:14:34.000+12:00,WWD1103,NI,N,116.93
2025-08-03,29,2025-08-03T14:19:30.000+12:00,WWD1102,NI,N,118.07
2025-08-03,29,2025-08-03T14:19:30.000+12:00,WWD1103,NI,N,118.4
2025-08-03,29,2025-08-03T14:24:36.000+12:00,WWD1102,NI,N,117.48
2025-08-03,29,2025-08-03T14:24:36.000+12:00,WWD1103,NI,N,117.6
2025-08-03,30,2025-08-03T14:29:44.000+12:00,WWD1102,NI,N,120.4
2025-08-03,30,2025-08-03T14:29:44.000+12:00,WWD1103,NI,N,120.53
2025-08-03,30,2025-08-03T14:34:33.000+12:00,WWD1102,NI,N,121.26
2025-08-03,30,2025-08-03T14:34:33.000+12:00,WWD1103,NI,N,121.6
2025-08-03,30,2025-08-03T14:39:34.000+12:00,WWD1102,NI,N,121.22
2025-08-03,30,2025-08-03T14:39:34.000+12:00,WWD1103,NI,N,121.56
2025-08-03,30,2025-08-03T14:44:41.000+12:00,WWD1102,NI,N,120.14
2025-08-03,30,2025-08-03T14:44:41.000+12:00,WWD1103,NI,N,120.48
2025-08-03,30,2025-08-03T14:49:36.000+12:00,WWD1102,NI,N,125.64
2025-08-03,30,2025-08-03T14:49:36.000+12:00,WWD1103,NI,N,125.99
2025-08-03,30,2025-08-03T14:54:29.000+12:00,WWD1102,NI,N,135.56
2025-08-03,30,2025-08-03T14:54:29.000+12:00,WWD1103,NI,N,135.94
2025-08-03,31,2025-08-03T14:59:29.000+12:00,WWD1102,NI,N,116.41
2025-08-03,31,2025-08-03T14:59:29.000+12:00,WWD1103,NI,N,116.73
2025-08-03,31,2025-08-03T15:04:33.000+12:00,WWD1102,NI,N,120.05
2025-08-03,31,2025-08-03T15:04:33.000+12:00,WWD1103,NI,N,120.38
2025-08-03,31,2025-08-03T15:09:33.000+12:00,WWD1102,NI,N,120.05
2025-08-03,31,2025-08-03T15:09:33.000+12:00,WWD1103,NI,N,120.38
2025-08-03,31,2025-08-03T15:14:47.000+12:00,WWD1102,NI,N,121.88
2025-08-03,31,2025-08-03T15:14:47.000+12:00,WWD1103,NI,N,122.1
2025-08-03,31,2025-08-03T15:19:30.000+12:00,WWD1102,NI,N,125.95
2025-08-03,31,2025-08-03T15:19:30.000+12:00,WWD1103,NI,N,126.3
2025-08-03,31,2025-08-03T15:24:40.000+12:00,WWD1102,NI,N,147.19
2025-08-03,31,2025-08-03T15:24:40.000+12:00,WWD1103,NI,N,147.6
2025-08-03,32,2025-08-03T15:29:38.000+12:00,WWD1102,NI,N,135.54
2025-08-03,32,2025-08-03T15:29:38.000+12:00,WWD1103,NI,N,135.92
2025-08-03,32,2025-08-03T15:34:29.000+12:00,WWD1102,NI,N,135.45
2025-08-03,32,2025-08-03T15:34:29.000+12:00,WWD1103,NI,N,135.69
2025-08-03,32,2025-08-03T15:39:36.000+12:00,WWD1102,NI,N,144.4
2025-08-03,32,2025-08-03T15:39:36.000+12:00,WWD1103,NI,N,144.66
2025-08-03,32,2025-08-03T15:44:26.000+12:00,WWD1102,NI,N,147.42
2025-08-03,32,2025-08-03T15:44:26.000+12:00,WWD1103,NI,N,147.69
2025-08-03,32,2025-08-03T15:49:22.000+12:00,WWD1102,NI,N,147.66
2025-08-03,32,2025-08-03T15:49:22.000+12:00,WWD1103,NI,N,147.68
2025-08-03,32,2025-08-03T15:54:22.000+12:00,WWD1102,NI,N,144.3
2025-08-03,32,2025-08-03T15:54:22.000+12:00,WWD1103,NI,N,144.7
2025-08-03,33,2025-08-03T15:59:23.000+12:00,WWD1102,NI,N,120.49
2025-08-03,33,2025-08-03T15:59:23.000+12:00,WWD1103,NI,N,120.7
2025-08-03,33,2025-08-03T16:04:23.000+12:00,WWD1102,NI,N,120.67
2025-08-03,33,2025-08-03T16:04:23.000+12:00,WWD1103,NI,N,120.89
2025-08-03,33,2025-08-03T16:09:23.000+12:00,WWD1102,NI,N,124.55
2025-08-03,33,2025-08-03T16:09:23.000+12:00,WWD1103,NI,N,124.58
2025-08-03,33,2025-08-03T16:14:22.000+12:00,WWD1102,NI,N,143.09
2025-08-03,33,2025-08-03T16:14:22.000+12:00,WWD1103,NI,N,143.52
2025-08-03,33,2025-08-03T16:19:22.000+12:00,WWD1102,NI,N,151.89
2025-08-03,33,2025-08-03T16:19:22.000+12:00,WWD1103,NI,N,152.34
2025-08-03,33,2025-08-03T16:24:21.000+12:00,WWD1102,NI,N,154.57
2025-08-03,33,2025-08-03T16:24:21.000+12:00,WWD1103,NI,N,154.88
2025-08-03,34,2025-08-03T16:29:24.000+12:00,WWD1102,NI,N,120.92
2025-08-03,34,2025-08-03T16:29:24.000+12:00,WWD1103,NI,N,121.16
2025-08-03,34,2025-08-03T16:34:23.000+12:00,WWD1102,NI,N,124.04
2025-08-03,34,2025-08-03T16:34:23.000+12:00,WWD1103,NI,N,124.28
2025-08-03,34,2025-08-03T16:39:29.000+12:00,WWD1102,NI,N,128.67
2025-08-03,34,2025-08-03T16:39:29.000+12:00,WWD1103,NI,N,129.05
2025-08-03,34,2025-08-03T16:44:22.000+12:00,WWD1102,NI,N,141.14
2025-08-03,34,2025-08-03T16:44:22.000+12:00,WWD1103,NI,N,141.56
2025-08-03,34,2025-08-03T16:49:22.000+12:00,WWD1102,NI,N,154.55
2025-08-03,34,2025-08-03T16:49:22.000+12:00,WWD1103,NI,N,155.01
2025-08-03,34,2025-08-03T16:54:22.000+12:00,WWD1102,NI,N,224.51
2025-08-03,34,2025-08-03T16:54:22.000+12:00,WWD1103,NI,N,225.14
2025-08-03,35,2025-08-03T16:59:23.000+12:00,WWD1102,NI,N,124.28
2025-08-03,35,2025-08-03T16:59:23.000+12:00,WWD1103,NI,N,124.63
2025-08-03,35,2025-08-03T17:04:22.000+12:00,WWD1102,NI,N,124.34
2025-08-03,35,2025-08-03T17:04:22.000+12:00,WWD1103,NI,N,124.69
2025-08-03,35,2025-08-03T17:09:22.000+12:00,WWD1102,NI,N,132.74
2025-08-03,35,2025-08-03T17:09:22.000+12:00,WWD1103,NI,N,132.74
2025-08-03,35,2025-08-03T17:14:22.000+12:00,WWD1102,NI,N,141.95
2025-08-03,35,2025-08-03T17:14:22.000+12:00,WWD1103,NI,N,141.96
2025-08-03,35,2025-08-03T17:19:34.000+12:00,WWD1102,NI,N,155.88
2025-08-03,35,2025-08-03T17:19:34.000+12:00,WWD1103,NI,N,155.88
2025-08-03,35,2025-08-03T17:24:22.000+12:00,WWD1102,NI,N,224.7
2025-08-03,35,2025-08-03T17:24:22.000+12:00,WWD1103,NI,N,224.76
2025-08-03,36,2025-08-03T17:29:23.000+12:00,WWD1102,NI,N,148.74
2025-08-03,36,2025-08-03T17:29:23.000+12:00,WWD1103,NI,N,148.78
2025-08-03,36,2025-08-03T17:34:23.000+12:00,WWD1102,NI,N,155.78
2025-08-03,36,2025-08-03T17:34:23.000+12:00,WWD1103,NI,N,155.79
2025-08-03,36,2025-08-03T17:39:23.000+12:00,WWD1102,NI,N,230.66
2025-08-03,36,2025-08-03T17:39:23.000+12:00,WWD1103,NI,N,230.67
2025-08-03,36,2025-08-03T17:44:23.000+12:00,WWD1102,NI,N,232.11
2025-08-03,36,2025-08-03T17:44:23.000+12:00,WWD1103,NI,N,232.12
2025-08-03,36,2025-08-03T17:49:37.000+12:00,WWD1102,NI,N,247.43
2025-08-03,36,2025-08-03T17:49:37.000+12:00,WWD1103,NI,N,248.12
2025-08-03,36,2025-08-03T17:54:45.000+12:00,WWD1102,NI,N,254.68
2025-08-03,36,2025-08-03T17:54:45.000+12:00,WWD1103,NI,N,255.39
2025-08-03,37,2025-08-03T18:00:00.000+12:00,WWD1102,NI,N,255.52
2025-08-03,37,2025-08-03T18:00:00.000+12:00,WWD1103,NI,N,255.53
2025-08-03,37,2025-08-03T18:04:51.000+12:00,WWD1102,NI,N,255.52
2025-08-03,37,2025-08-03T18:04:51.000+12:00,WWD1103,NI,N,255.53
2025-08-03,37,2025-08-03T18:09:46.000+12:00,WWD1102,NI,N,260.76
2025-08-03,37,2025-08-03T18:09:46.000+12:00,WWD1103,NI,N,260.78
2025-08-03,37,2025-08-03T18:14:47.000+12:00,WWD1102,NI,N,260.76
2025-08-03,37,2025-08-03T18:14:47.000+12:00,WWD1103,NI,N,260.78
2025-08-03,37,2025-08-03T18:19:43.000+12:00,WWD1102,NI,N,260.74
2025-08-03,37,2025-08-03T18:19:43.000+12:00,WWD1103,NI,N,260.75
2025-08-03,37,2025-08-03T18:24:51.000+12:00,WWD1102,NI,N,260.74
2025-08-03,37,2025-08-03T18:24:51.000+12:00,WWD1103,NI,N,260.76
2025-08-03,38,2025-08-03T18:30:01.000+12:00,WWD1102,NI,N,260.99
2025-08-03,38,2025-08-03T18:30:01.000+12:00,WWD1103,NI,N,261.0
2025-08-03,38,2025-08-03T18:35:03.000+12:00,WWD1102,NI,N,260.73
2025-08-03,38,2025-08-03T18:35:03.000+12:00,WWD1103,NI,N,260.75
2025-08-03,38,2025-08-03T18:39:36.000+12:00,WWD1102,NI,N,259.97
2025-08-03,38,2025-08-03T18:39:36.000+12:00,WWD1103,NI,N,260.71
2025-08-03,38,2025-08-03T18:44:45.000+12:00,WWD1102,NI,N,254.73
2025-08-03,38,2025-08-03T18:44:45.000+12:00,WWD1103,NI,N,255.45
2025-08-03,38,2025-08-03T18:49:48.000+12:00,WWD1102,NI,N,260.72
2025-08-03,38,2025-08-03T18:49:48.000+12:00,WWD1103,NI,N,260.74
2025-08-03,38,2025-08-03T18:54:44.000+12:00,WWD1102,NI,N,260.72
2025-08-03,38,2025-08-03T18:54:44.000+12:00,WWD1103,NI,N,260.73
2025-08-03,39,2025-08-03T18:59:44.000+12:00,WWD1102,NI,N,246.34
2025-08-03,39,2025-08-03T18:59:44.000+12:00,WWD1103,NI,N,246.35
2025-08-03,39,2025-08-03T19:04:54.000+12:00,WWD1102,NI,N,243.23
2025-08-03,39,2025-08-03T19:04:54.000+12:00,WWD1103,NI,N,243.92
2025-08-03,39,2025-08-03T19:09:53.000+12:00,WWD1102,NI,N,231.59
2025-08-03,39,2025-08-03T19:09:53.000+12:00,WWD1103,NI,N,231.62
2025-08-03,39,2025-08-03T19:14:53.000+12:00,WWD1102,NI,N,232.71
2025-08-03,39,2025-08-03T19:14:53.000+12:00,WWD1103,NI,N,232.72
2025-08-03,39,2025-08-03T19:19:54.000+12:00,WWD1102,NI,N,185.36
2025-08-03,39,2025-08-03T19:19:54.000+12:00,WWD1103,NI,N,185.56
2025-08-03,39,2025-08-03T19:24:38.000+12:00,WWD1102,NI,N,156.55
2025-08-03,39,2025-08-03T19:24:38.000+12:00,WWD1103,NI,N,156.72
2025-08-03,40,2025-08-03T19:29:48.000+12:00,WWD1102,NI,N,155.6
2025-08-03,40,2025-08-03T19:29:48.000+12:00,WWD1103,NI,N,156.04
2025-08-03,40,2025-08-03T19:34:52.000+12:00,WWD1102,NI,N,155.57
2025-08-03,40,2025-08-03T19:34:52.000+12:00,WWD1103,NI,N,156.01
2025-08-03,40,2025-08-03T19:40:05.000+12:00,WWD1102,NI,N,156.01
2025-08-03,40,2025-08-03T19:40:05.000+12:00,WWD1103,NI,N,156.49
2025-08-03,40,2025-08-03T19:44:49.000+12:00,WWD1102,NI,N,156.5
2025-08-03,40,2025-08-03T19:44:49.000+12:00,WWD1103,NI,N,156.98
2025-08-03,40,2025-08-03T19:49:47.000+12:00,WWD1102,NI,N,155.56
2025-08-03,40,2025-08-03T19:49:47.000+12:00,WWD1103,NI,N,156.03
2025-08-03,40,2025-08-03T19:54:48.000+12:00,WWD1102,NI,N,155.88
2025-08-03,40,2025-08-03T19:54:48.000+12:00,WWD1103,NI,N,155.89
2025-08-03,41,2025-08-03T19:59:49.000+12:00,WWD1102,NI,N,157.0
2025-08-03,41,2025-08-03T19:59:49.000+12:00,WWD1103,NI,N,157.01
2025-08-03,41,2025-08-03T20:04:51.000+12:00,WWD1102,NI,N,156.94
2025-08-03,41,2025-08-03T20:04:51.000+12:00,WWD1103,NI,N,156.95
2025-08-03,41,2025-08-03T20:09:48.000+12:00,WWD1102,NI,N,156.83
2025-08-03,41,2025-08-03T20:09:48.000+12:00,WWD1103,NI,N,156.68
2025-08-03,41,2025-08-03T20:14:42.000+12:00,WWD1102,NI,N,154.97
